Time, Node_71, Node_70, Node_69, Node_68, Node_67, Node_66, Node_65, Node_64, Node_63, Node_62, Node_61, Node_60, Node_59, Node_58, Node_57, Node_56, Node_55, Node_54, Node_53, Node_52, Node_51, Node_50, Node_49, Node_48, Node_47, Node_46, Node_45, Node_44, Node_43, Node_42, Node_41, Node_40, Node_39, Node_38, Node_37, Node_36, Node_35, Node_34, Node_33, Node_32, Node_31, Node_30, Node_29, Node_28, Node_27, Node_26, Node_25, Node_24, Node_23, Node_22, Node_21, Node_20, Node_19, Node_18, Node_17, Node_16, Node_15, Node_14, Node_13, Node_12, Node_11, Node_10, Node_9, Node_8, Node_7, Node_6, Node_5, Node_4, Node_3, Node_2, 
     0.000000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     0.000000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     0.500000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     0.500000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     1.000000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     1.000000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     1.500000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     1.500000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     2.000000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     2.000000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     2.500000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     2.500000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     3.000000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     3.000000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
     3.500000, 8000, 35000, 13375, 21500, 75500, 24250, 18875, 76375, 85375, 8000, 168625, 18875, 245125, 29625, 8000, 21500, 35000, 97750, 145750, 101125, 66250, 201250, 114625, 13375, 102250, 113500, 151750, 35000, 102250, 21500, 59375, 76375, 84250, 61750, 56625, 102500, 68500, 43125, 29625, 37750, 107875, 89875, 97125, 91000, 101125, 118000, 24625, 43125, 104500, 56125, 78625, 16125, 95500, 103375, 107875, 129500, 120250, 24250, 21500, 150625, 16125, 70750, 26875, 24250, 18875, 5375, 56625, 210250, 61750, 75500, 
